id= 82429, freq= 5162550689792
id= 7304, freq= 134342282051584
id= 14788, freq= 64411624538112
id= 11241, freq= 106717052403712
id= 17551, freq= 7460358193152
id= 1916, freq= 397310244683776
id= 9508, freq= 113589000077312
id= 1245, freq= 589913758105600
id= 1508, freq= 12232066859008
id= 14702, freq= 71399536328704
id= 1004, freq= 7619271983104
id= 11824, freq= 102400610271232
id= 5173, freq= 50938312130560
id= 8975, freq= 7546257539072
id= 1719, freq= 751554852290560
id= 11289, freq= 14890651615232
id= 1942, freq= 95567317303296
id= 1336, freq= 720287490375680
id= 7988, freq= 217887985893376
id= 3388, freq= 41936060678144
id= 5870, freq= 30447023161344
id= 1237, freq= 313575562280960
id= 4471, freq= 161018323927040
id= 1050, freq= 731931146715136
id= 3399, freq= 64424509440
id= 4256, freq= 64424509440
id= 1488, freq= 366880401391616
id= 4974, freq= 110015587287040
id= 2376, freq= 58634893524992
id= 1503, freq= 68719476736
id= 13743, freq= 42949672960
id= 1171, freq= 398310972063744
id= 1618, freq= 86947317940224
id= 2806, freq= 301596898492416
id= 4019, freq= 272704653492224
id= 2915, freq= 73014444032
id= 1025, freq= 596098511011840
id= 1071, freq= 400359671463936
id= 1131, freq= 378760280932352
id= 1102, freq= 484936167456768
id= 1197, freq= 343185066819584
id= 1715, freq= 36124969926656
id= 2972, freq= 4664334483456
id= 2396, freq= 407678295736320
id= 3661, freq= 75849122447360
id= 1407, freq= 532601714507776
id= 2607, freq= 337644559007744
id= 7297, freq= 93140660781056
id= 3707, freq= 141875654688768
id= 1501, freq= 400600189632512
id= 1700, freq= 94734093647872
id= 1577, freq= 9212704849920
id= 2644, freq= 8521215115264
id= 3606, freq= 207180632424448
id= 4049, freq= 14276471291904
id= 5947, freq= 4423816314880
id= 1778, freq= 42245298323456
id= 2869, freq= 72894184947712
id= 2106, freq= 139148350455808
id= 1263, freq= 32826435043328
id= 2811, freq= 191250598723584
id= 22490, freq= 26873610371072
id= 1964, freq= 53240414601216
id= 10880, freq= 107172318937088
id= 2075, freq= 310508955631616
id= 2461, freq= 340788475068416
id= 2246, freq= 350465036386304
id= 1106, freq= 814171180498944
id= 1222, freq= 244984934563840
id= 1205, freq= 723946802511872
id= 1586, freq= 302348517769216
id= 1328, freq= 126388002619392
id= 1264, freq= 775357561044992
id= 1014, freq= 680816740925440
id= 1448, freq= 527469228589056
id= 1134, freq= 721623225204736
id= 1560, freq= 764212120911872
id= 3311, freq= 118562572206080
id= 1926, freq= 420211010306048
id= 1170, freq= 609425794531328
id= 2003, freq= 466124210700288
id= 1559, freq= 378854770212864
id= 1737, freq= 123347165773824
id= 4614, freq= 164703405867008
id= 1239, freq= 786271072944128
id= 1925, freq= 780391262715904
id= 1095, freq= 421001284288512
id= 1462, freq= 499350077702144
id= 2774, freq= 99965363814400
id= 4948, freq= 172829483991040
id= 2123, freq= 24842090840064
id= 1363, freq= 718204431237120
id= 1745, freq= 426391468244992
id= 1747, freq= 340127050104832
id= 1074, freq= 143941533958144
id= 1695, freq= 428624851238912
id= 1316, freq= 742020024893440
id= 5086, freq= 105901008617472
id= 1513, freq= 678720796884992
id= 2428, freq= 245749438742528
id= 1726, freq= 688839739834368
id= 1693, freq= 565183336415232
id= 1142, freq= 715365457854464
id= 1038, freq= 1257184172179456
id= 1191, freq= 726382048968704
id= 1521, freq= 726785775894528
id= 1977, freq= 765290157703168
id= 1107, freq= 711306713759744
id= 1519, freq= 716430609743872
id= 1468, freq= 651284545798144
id= 2700, freq= 312712273854464
id= 12239, freq= 61134564491264
id= 1614, freq= 680490323410944
id= 1378, freq= 727683424059392
id= 1818, freq= 240750096809984
id= 1815, freq= 825522779062272
id= 1964, freq= 46712064311296
id= 1088, freq= 683806038163456
id= 1539, freq= 721795023896576
id= 1139, freq= 65399467016192
id= 3772, freq= 240689967267840
id= 3044, freq= 152960965279744
id= 1003, freq= 691193381912576
id= 3140, freq= 270376781217792
id= 2177, freq= 133191230816256
id= 1556, freq= 257302900768768
id= 2358, freq= 671217489018880
id= 1286, freq= 770280909701120
id= 2434, freq= 309108796293120
id= 4343, freq= 906238099456
id= 3182, freq= 317780335263744
id= 3436, freq= 167907451469824
id= 2761, freq= 255834021953536
id= 2436, freq= 108306190303232
id= 2028, freq= 20401094656000
id= 3358, freq= 127126736994304
id= 1144, freq= 679236192960512
id= 1902, freq= 363534621868032
id= 1237, freq= 37628208480256
id= 1421, freq= 736148804599808
id= 1035, freq= 955978115710976
id= 1547, freq= 724578162704384
id= 23313, freq= 17725330030592
id= 1432, freq= 270582939648
id= 13009, freq= 81084687581184
id= 1050, freq= 247020749062144
id= 2307, freq= 167396350361600
id= 2200, freq= 404070523207680
id= 1011, freq= 442364451618816
id= 31711, freq= 4578435137536
id= 3898, freq= 165489384882176
id= 1283, freq= 35429185224704
id= 1035, freq= 717521531437056
id= 1619, freq= 608794434338816
id= 2029, freq= 231928233984
id= 2914, freq= 81604378624
id= 1564, freq= 258728829911040
id= 1247, freq= 188411625340928
id= 1152, freq= 189214784225280
id= 3173, freq= 237984137871360
id= 13342, freq= 40759239639040
id= 1272, freq= 33943126540288
id= 1582, freq= 90194313216
id= 2667, freq= 17025250361344
id= 2091, freq= 397791281020928
id= 1095, freq= 222320392142848
id= 1755, freq= 51565377355776
id= 7461, freq= 65021509894144
id= 2029, freq= 98767067938816
id= 13704, freq= 18051747545088
id= 1098, freq= 55641301319680
id= 5100, freq= 63243393433600
id= 1630, freq= 28810640621568
id= 1972, freq= 56835302227968
id= 3556, freq= 35244501630976
id= 1160, freq= 873420254347264
id= 1371, freq= 485546052812800
id= 1098, freq= 1196105442263040
id= 1519, freq= 664147972849664
id= 1336, freq= 288518723076096
id= 1015, freq= 68796786147328
id= 1440, freq= 213429809840128
id= 1088, freq= 117862492536832
id= 6059, freq= 7838315315200
id= 1308, freq= 16372415332352
id= 1005, freq= 718672582672384
id= 1236, freq= 806049397342208
id= 1951, freq= 835787750899712
id= 2977, freq= 708489215213568
id= 5121, freq= 163676908683264
id= 2016, freq= 728447928238080
id= 1385, freq= 356357731516416
id= 5112, freq= 51539607552
id= 4088, freq= 422861005127680
id= 1072, freq= 683376541433856
id= 1097, freq= 290064911302656
id= 3936, freq= 98410585653248
id= 1696, freq= 403250184454144
id= 1566, freq= 334388973797376
id= 3109, freq= 489626271744
id= 2457, freq= 9401683410944
id= 3972, freq= 62435939581952
id= 1131, freq= 485327009480704
id= 1788, freq= 7640746819584
id= 1120, freq= 170501611716608
id= 2016, freq= 683075893723136
id= 1490, freq= 763181328760832
id= 1916, freq= 86878598463488
id= 4646, freq= 1391569403904
id= 1671, freq= 15401752723456
id= 3144, freq= 208172769869824
id= 2155, freq= 98844377350144
id= 2146, freq= 261280040484864
id= 2308, freq= 184095183208448
id= 5584, freq= 37963215929344
id= 1403, freq= 67602785239040
id= 1189, freq= 734100105199616
id= 3138, freq= 122436632707072
id= 2667, freq= 25271587569664
id= 1405, freq= 25980257173504
id= 1055, freq= 77309411328
id= 1360, freq= 146840636882944
id= 4452, freq= 77309411328
id= 1477, freq= 564036580147200
id= 1456, freq= 64424509440
id= 1953, freq= 329664509771776
id= 1436, freq= 25731149070336
id= 1092, freq= 299715702816768
id= 2217, freq= 12863427051520
id= 1971, freq= 5832565587968
id= 1664, freq= 131524783505408
id= 1491, freq= 439224830525440
id= 1099, freq= 265570712813568
id= 2097, freq= 63831803953152
id= 3007, freq= 90958817394688
id= 2246, freq= 262525581000704
id= 4109, freq= 120220429582336
id= 3512, freq= 132078834286592
id= 1737, freq= 752014413791232
id= 1448, freq= 137838385430528
id= 1015, freq= 218278827917312
id= 1070, freq= 152960965279744
id= 2884, freq= 272670293753856
id= 1396, freq= 727816568045568
id= 68488, freq= 16329465659392
id= 2291, freq= 139595027054592
id= 1527, freq= 212742615072768
id= 1055, freq= 751967169150976
id= 1198, freq= 633597870473216
id= 3875, freq= 262877768318976
id= 1218, freq= 639739673706496
id= 1021, freq= 862652771336192
id= 1532, freq= 738395072495616
id= 1051, freq= 385018048282624
id= 9520, freq= 29974576758784
id= 1093, freq= 355855220342784
id= 1078, freq= 764658797510656
id= 1148, freq= 757834094477312
id= 1106, freq= 165880226906112
id= 2109, freq= 803691460296704
id= 5326, freq= 170978353086464
id= 1011, freq= 898940950020096
id= 1154, freq= 681491050790912
id= 1042, freq= 730509512540160
id= 1028, freq= 835976729460736
id= 1435, freq= 601767867842560
id= 4305, freq= 137919989809152
id= 3989, freq= 9534827397120
id= 4298, freq= 369367187456
id= 3694, freq= 313227669929984
id= 2358, freq= 404495724969984
id= 1817, freq= 1155346202624
id= 2217, freq= 727545985105920
id= 2535, freq= 213309550755840
id= 1452, freq= 30064771072
id= 3314, freq= 27268747362304
id= 5000, freq= 70179765616640
id= 14519, freq= 27066883899392
id= 1093, freq= 115968411959296
id= 7869, freq= 62874026246144
id= 8068, freq= 150323855360
id= 4008, freq= 89227945574400
id= 18706, freq= 17579301142528
id= 1226, freq= 946400338640896
id= 1054, freq= 754926401617920
id= 6979, freq= 18227841204224
id= 4709, freq= 138422500982784
id= 2691, freq= 73014444032
id= 1323, freq= 1195074650112000
id= 3929, freq= 207275121704960
id= 2002, freq= 318604968984576
id= 1134, freq= 594569502654464
id= 1290, freq= 585404042444800
id= 6534, freq= 1241245548544
id= 1076, freq= 52170967744512
id= 2371, freq= 704374636544
id= 1230, freq= 82712480186368
id= 3767, freq= 47833050775552
id= 1927, freq= 99123550224384
id= 10563, freq= 59197534240768
id= 1838, freq= 769744038789120
id= 4485, freq= 222457831096320
id= 1356, freq= 392731809546240
id= 1316, freq= 176840983445504
id= 1687, freq= 683101663526912
id= 1435, freq= 429711477964800
id= 1248, freq= 380843340070912
id= 8434, freq= 31817117728768
id= 1490, freq= 298976968441856
id= 1076, freq= 224416336183296
id= 1051, freq= 204032421396480
id= 8362, freq= 37078452666368
id= 1015, freq= 850510898790400
id= 2465, freq= 20658792693760
id= 1002, freq= 490919056900096
id= 35635, freq= 8508330213376
id= 4690, freq= 98432060489728
id= 2409, freq= 368211841253376
id= 1227, freq= 542574628569088
id= 2468, freq= 103238128893952
id= 1211, freq= 731634793971712
id= 3142, freq= 199110388875264
id= 1091, freq= 847590321029120
id= 5431, freq= 236961935654912
id= 44432, freq= 17815524343808
id= 53934, freq= 17841294147584
id= 2110, freq= 180925497344000
id= 5289, freq= 87999584927744
id= 1094, freq= 712938801332224
id= 2614, freq= 260975097806848
id= 1361, freq= 248601297027072
id= 1060, freq= 223484328280064
id= 13196, freq= 1735166787584
id= 1782, freq= 3891240370176
id= 1700, freq= 719497216393216
id= 1729, freq= 733911126638592
id= 1040, freq= 182067958644736
id= 11602, freq= 38538741547008
id= 4828, freq= 95258079657984
id= 2342, freq= 213666033041408
id= 1372, freq= 984243295485952
id= 1050, freq= 313081641041920
id= 3377, freq= 137082471186432
id= 1161, freq= 799662780973056
id= 6465, freq= 75720273428480
id= 3090, freq= 23781233917952
id= 1160, freq= 819411040600064
id= 6476, freq= 145345988263936
id= 2057, freq= 156255205195776
id= 9854, freq= 43185896161280
id= 4616, freq= 1945620185088
id= 1349, freq= 230218837000192
id= 2303, freq= 159888747528192
id= 2813, freq= 6893422510080
id= 2583, freq= 34948148887552
id= 2376, freq= 64944200482816
id= 1028, freq= 343898031390720
id= 1175, freq= 221452808749056
id= 2574, freq= 330403244146688
id= 2624, freq= 122406567936000
id= 6623, freq= 21315922690048
id= 3287, freq= 15290083573760
id= 1547, freq= 304337087627264
id= 1332, freq= 515838457151488
id= 2753, freq= 8366596292608
id= 2889, freq= 175754356719616
id= 10239, freq= 23557895618560
id= 3548, freq= 20508468838400
id= 1258, freq= 226679783948288
id= 3215, freq= 157015414407168
id= 1882, freq= 370290605424640
id= 1172, freq= 273202869698560
id= 1115, freq= 8847632629760
id= 1081, freq= 856433658691584
id= 4283, freq= 249125283037184
id= 1507, freq= 13035225743360
id= 1011, freq= 614442316333056
id= 1062, freq= 219816426209280
id= 1160, freq= 199758928936960
id= 1619, freq= 171618303213568
id= 1032, freq= 702347411980288
id= 1566, freq= 724032701857792
id= 48270, freq= 292057776128
id= 55319, freq= 17716740096000
id= 2341, freq= 405822869864448
id= 3003, freq= 107090714558464
id= 2025, freq= 198509093453824
id= 1488, freq= 157311767150592
id= 1088, freq= 738055770079232
id= 1417, freq= 719475741556736
id= 8754, freq= 64424509440
id= 5738, freq= 163453570383872
id= 1642, freq= 329604380229632
id= 1345, freq= 311960654577664
id= 1588, freq= 166953968730112
id= 3346, freq= 200716706643968
id= 2655, freq= 85963770429440
id= 4085, freq= 10144712753152
id= 2310, freq= 340822834806784
id= 1578, freq= 169913201197056
id= 3806, freq= 106459354365952
id= 1167, freq= 26774826123264
id= 1297, freq= 728100035887104
id= 3683, freq= 103044855365632
id= 1702, freq= 17033840295936
id= 1685, freq= 172163764060160
id= 1882, freq= 239276923027456
id= 1002, freq= 694942888361984
id= 2678, freq= 370440929280000
id= 2525, freq= 240518168576
id= 2198, freq= 167503724544
id= 1189, freq= 1335734829056
id= 1615, freq= 395987394756608
id= 1666, freq= 310027919294464
id= 1080, freq= 209229331824640
id= 1060, freq= 219666102353920
id= 1287, freq= 589028994842624
id= 1076, freq= 1285900323520512
id= 5070, freq= 9152575307776
id= 2894, freq= 17665200488448
id= 1506, freq= 139281494441984
id= 9277, freq= 20534238642176
id= 1631, freq= 123699353092096
id= 8831, freq= 34956738822144
id= 1529, freq= 520270863400960
id= 1580, freq= 64428804407296
id= 1033, freq= 60709362728960
id= 1002, freq= 1266530021015552
id= 10132, freq= 26190710571008
id= 1671, freq= 335647399215104
id= 1060, freq= 590884420714496
id= 2150, freq= 265377439285248
id= 2242, freq= 5583457484800
id= 2368, freq= 310616329814016
id= 8861, freq= 84237193576448
id= 15812, freq= 30867929956352
id= 2500, freq= 253922761506816
id= 1490, freq= 8796093022208
id= 2970, freq= 210225764237312
id= 2899, freq= 257019432927232
id= 4218, freq= 85955180494848
id= 1463, freq= 470857264660480
id= 2478, freq= 151105539407872
id= 2126, freq= 154575872983040
id= 1159, freq= 331846353158144
id= 7778, freq= 67349382168576
id= 2546, freq= 302301273128960
id= 2312, freq= 188793877430272
id= 3451, freq= 450971566080
id= 1888, freq= 96842922590208
id= 1373, freq= 354944687276032
id= 1328, freq= 16789027160064
id= 1922, freq= 88764089106432
id= 2507, freq= 104582453657600
id= 1062, freq= 60090887438336
id= 1916, freq= 86358907420672
id= 1666, freq= 165656888606720
id= 1976, freq= 602674105942016
id= 2101, freq= 227633266688
id= 1606, freq= 512174850048000
id= 1912, freq= 387972985782272
id= 2020, freq= 807453851648
id= 1162, freq= 2482491097088
id= 1832, freq= 296245369241600
id= 1096, freq= 558345748480
id= 3249, freq= 84421877170176
id= 2312, freq= 413467911651328
id= 1525, freq= 840589524336640
id= 2370, freq= 169041322835968
id= 1311, freq= 38246683770880
id= 2429, freq= 158913789952
id= 3162, freq= 466626721873920
id= 1398, freq= 425863187267584
id= 23800, freq= 26349624360960
id= 5163, freq= 133247065391104
id= 6517, freq= 64394444668928
id= 2767, freq= 137408888700928
id= 1956, freq= 386504106967040
id= 1342, freq= 344104189820928
id= 8982, freq= 67396626808832
id= 1584, freq= 172361332555776
id= 1017, freq= 293157287755776
id= 1052, freq= 467343981412352
id= 1138, freq= 163427800580096
id= 1171, freq= 150813481631744
id= 4658, freq= 94489280512
id= 2205, freq= 130120329199616
id= 1696, freq= 64733747085312
id= 1423, freq= 678982789890048
id= 11013, freq= 71966472011776
id= 3995, freq= 81711752806400
id= 2939, freq= 190855461732352
id= 1203, freq= 358530984968192
id= 1670, freq= 1101697766129664
id= 6036, freq= 88819923681280
id= 2965, freq= 173370649870336
id= 4829, freq= 154408369258496
id= 7004, freq= 61250528608256
id= 2009, freq= 213459874611200
id= 18415, freq= 29815662968832
id= 1620, freq= 498353645289472
id= 1050, freq= 3770981285888
id= 2530, freq= 306617715261440
id= 3674, freq= 142537079652352
id= 1116, freq= 486417931173889
id= 5146, freq= 158136400871424
id= 1070, freq= 709236539523072
id= 1111, freq= 5222680231936
id= 3529, freq= 224476465725440
id= 1196, freq= 1265086912004096
id= 1587, freq= 406067683000320
id= 4599, freq= 23665269800960
id= 1692, freq= 206038171123712
id= 2932, freq= 253626408763392
id= 1695, freq= 180032144146432
id= 12393, freq= 24021752086528
id= 1923, freq= 123338575839232
id= 1015, freq= 728679856472064
id= 2051, freq= 143026705924096
id= 4142, freq= 14413910245376
id= 2307, freq= 663903159713792
id= 2276, freq= 240217520865280
id= 2304, freq= 728486582943744
id= 1604, freq= 51539607552
id= 6209, freq= 34402688040960
id= 2247, freq= 214731184930816
id= 1488, freq= 202460463366144
id= 2775, freq= 163243116986368
id= 2437, freq= 258823319191552
id= 1039, freq= 719995432599552
id= 1607, freq= 152887950835712
id= 3989, freq= 21857088569344
id= 1548, freq= 165966126252032
id= 3234, freq= 19920058318848
id= 1916, freq= 14753212661760
id= 1075, freq= 227379863617536
id= 1453, freq= 73014444032
id= 1912, freq= 126336463011840
id= 1855, freq= 95301029330944
id= 7750, freq= 169698452832256
id= 1011, freq= 234092897501184
id= 2067, freq= 284730561921024
id= 1122, freq= 350581000503296
id= 1522, freq= 834920167505920
id= 2068, freq= 269951579455488
id= 1363, freq= 489192480047104
id= 4385, freq= 135300059758592
id= 2351, freq= 258080289849344
id= 4465, freq= 107348412596224
id= 23353, freq= 30442728194048
id= 1174, freq= 272425480617984
id= 2283, freq= 218527936020480
id= 1025, freq= 228861627334656
id= 1247, freq= 930002153504768
id= 1018, freq= 867634933399552
id= 2173, freq= 131524783505408
id= 7319, freq= 35656818491392
id= 1265, freq= 575495552892928
id= 3420, freq= 98938866630656
id= 1964, freq= 456993110228992
id= 4998, freq= 172498771509248
id= 1092, freq= 786000490004480
id= 1018, freq= 937685849997312
id= 11939, freq= 71863392796672
id= 2656, freq= 211359635603456
id= 1485, freq= 527890135384064
id= 13200, freq= 61070139981824
id= 1279, freq= 27492085661696
id= 1004, freq= 33775622815744
id= 1769, freq= 388252158656512
id= 1870, freq= 34222299414528
id= 3323, freq= 38938173505536
id= 9861, freq= 5261334937600
id= 2037, freq= 56981331116032
id= 3214, freq= 14285061226496
id= 2706, freq= 257719512596480
id= 1220, freq= 346109939548160
id= 1796, freq= 432696480235520
id= 1376, freq= 480911783100416
id= 1040, freq= 34136400068608
id= 1360, freq= 776165014896640
id= 1568, freq= 691966476025856
id= 1154, freq= 25748328939520
id= 1253, freq= 1062325800927232
id= 6680, freq= 6330781794304
id= 1259, freq= 439619967516672
id= 3227, freq= 213429809840128
id= 3473, freq= 85246510891008
id= 3218, freq= 211196426846208
id= 1898, freq= 406402690449408
id= 1467, freq= 499066609860608
id= 1079, freq= 718659697770496
id= 1091, freq= 830573660602368
id= 3846, freq= 7593502179328
id= 2070, freq= 336377543655424
id= 6819, freq= 15032385536000
id= 1207, freq= 128084514701312
id= 1503, freq= 230120052752384
id= 3238, freq= 185319248887808
id= 1072, freq= 685648579133440
id= 1095, freq= 411608190812160
id= 2004, freq= 416182330982400
id= 2482, freq= 241493126152192
id= 5752, freq= 34355443400704
id= 4843, freq= 155323197292544
id= 1916, freq= 98406290685952
id= 74020, freq= 17523466567680
id= 3611, freq= 83150566850560
id= 1059, freq= 379683698900992
id= 2019, freq= 123823907143680
id= 1155, freq= 596008316698624
id= 1079, freq= 1408397085769728
id= 1115, freq= 661601057243136
id= 1592, freq= 999095292395520
id= 1941, freq= 76712410873856
id= 8890, freq= 80307298500608
id= 1479, freq= 398250842521600
id= 1348, freq= 201893527683072
id= 2108, freq= 378970734329856
id= 1089, freq= 102864466739200
id= 20777, freq= 103079215104
id= 1696, freq= 450971566080
id= 2090, freq= 1748051689472
id= 1923, freq= 522654570250240
id= 1476, freq= 475766412279808
id= 1482, freq= 469744868130816
id= 1915, freq= 87509958656000
id= 3222, freq= 90555090468864
id= 1141, freq= 429496729600
id= 1421, freq= 227633266688
id= 7574, freq= 131709467099136
id= 1193, freq= 227633266688
id= 1716, freq= 523457729134592
id= 1611, freq= 421576809906176
id= 1082, freq= 224205882785792
id= 2453, freq= 60078002536448
id= 1900, freq= 86006720102400
id= 1176, freq= 1056561954816
id= 1987, freq= 165167262334976
id= 3011, freq= 165175852269568
id= 1580, freq= 505590665183232
id= 3520, freq= 114091511250944
id= 19329, freq= 6880537608192
id= 1165, freq= 358603999412224
id= 1883, freq= 1069446856704
id= 2209, freq= 356980501774336
id= 18294, freq= 50787988275200
id= 3060, freq= 279172874240
id= 2268, freq= 184683593728
id= 5894, freq= 94489280512
id= 2725, freq= 64424509440
id= 2066, freq= 7108170874880
id= 6937, freq= 3530463117312
id= 1202, freq= 582900076511232
id= 1015, freq= 1108101562368
id= 1813, freq= 763005235101696
id= 1305, freq= 244533962997760
id= 2794, freq= 829564343287808
id= 1050, freq= 245676424298496
id= 1084, freq= 11115375362048
id= 1505, freq= 562086664994818
id= 3908, freq= 186268436660224
id= 3709, freq= 28952374542336
id= 4608, freq= 81050327842816
id= 1303, freq= 774567287062528
id= 6096, freq= 120559731998720
id= 2238, freq= 481023452250112
id= 1446, freq= 431210421551104
id= 3639, freq= 1606317768704
id= 2312, freq= 605276856123392
id= 1908, freq= 261383119699968
id= 2793, freq= 325090369601536
id= 1227, freq= 402064773480448
id= 1290, freq= 859285516976128
id= 1128, freq= 151062589734912
id= 4120, freq= 17252883628032
id= 1797, freq= 145522081923072
id= 2584, freq= 76081050681344
id= 1861, freq= 323239238696960
id= 2205, freq= 128535486267392
id= 1695, freq= 184717953466368
id= 1604, freq= 670306955952128
id= 1098, freq= 687735933239296
id= 4352, freq= 205814832824320
id= 1945, freq= 11274289152000
id= 3497, freq= 51651276701696
id= 2023, freq= 5226975199232
id= 1561, freq= 361211044560896
id= 1587, freq= 91701846736896
id= 1319, freq= 373782413836288
id= 1206, freq= 951872126976000
id= 1881, freq= 8422430867456
id= 4299, freq= 26933739913216
id= 3070, freq= 300463027126272
id= 1966, freq= 17171279249408
id= 1021, freq= 428650621042688
id= 1188, freq= 1365799600128
id= 4604, freq= 132065949384704
id= 8285, freq= 120392228274176
id= 3999, freq= 4277787426816
id= 1601, freq= 412686227603456
id= 6233, freq= 140870632341504
id= 1963, freq= 85963770429440
id= 1658, freq= 562078075060224
id= 10295, freq= 63148904153088
id= 1451, freq= 817469715382272
id= 1353, freq= 717160754184192
id= 1098, freq= 679919092760576
id= 1154, freq= 171785806938112
id= 1836, freq= 21749714386944
id= 2438, freq= 261408889503744
id= 1159, freq= 382668701171712
id= 1135, freq= 737390050148352
id= 1509, freq= 423973401657344
id= 1143, freq= 713016110743552
id= 1126, freq= 19580755902464
id= 1287, freq= 175719996981248
id= 5823, freq= 147686745440256
id= 5339, freq= 107043469918208
id= 4142, freq= 325584290840576
id= 3302, freq= 279348967899136
id= 2960, freq= 250267744337920
id= 2737, freq= 627692290441216
id= 1499, freq= 55834574848
id= 3881, freq= 9891309682688
id= 2826, freq= 16514149253120
id= 2249, freq= 295553879506944
id= 2312, freq= 406029028294656
id= 2233, freq= 68706591834112
id= 1017, freq= 639954422071296
id= 1286, freq= 723968277348352
id= 2400, freq= 713046175514624
id= 2662, freq= 10071698309120
id= 1280, freq= 362499534749696
id= 13878, freq= 9586367004672
id= 2267, freq= 171094317203456
id= 1618, freq= 292955424292864
id= 1226, freq= 74577812127744
id= 1309, freq= 179903295127552
id= 2884, freq= 86139864088576
id= 2236, freq= 66803921321984
id= 6537, freq= 146308060938240
id= 1162, freq= 369122374320128
id= 1044, freq= 90898687852544
id= 3666, freq= 174577535680512
id= 1324, freq= 270750443372544
id= 2316, freq= 152668907503616
id= 1516, freq= 177008487170048
id= 2511, freq= 2031519531008
id= 1076, freq= 274877906944
id= 1762, freq= 472446402560
id= 5012, freq= 554050781184
id= 4274, freq= 227633266688
id= 1304, freq= 26624502267904
id= 2641, freq= 983547510784
id= 3896, freq= 326417514496
id= 32833, freq= 644245094400
id= 22465, freq= 923417968640
id= 2556, freq= 142850612264960
id= 1825, freq= 3650722201600
id= 1782, freq= 74285754351616
id= 1028, freq= 52338471469056
id= 1156, freq= 17132624543744
id= 4794, freq= 92066918957056
id= 1014, freq= 625269928886273
id= 1107, freq= 727949712031744
id= 1110, freq= 553333521645568
id= 2178, freq= 23227183136768
id= 3717, freq= 2534030704640
id= 9064, freq= 116483808034816
id= 2725, freq= 167503724544
id= 6817, freq= 133217000620032
id= 4860, freq= 481036337152
id= 1129, freq= 82209969012736
id= 2311, freq= 42803644071936
id= 5957, freq= 1039382085632
id= 1330, freq= 452633718423552
id= 1627, freq= 60988535603200
id= 4994, freq= 221482873520128
id= 3671, freq= 203517025320960
id= 20480, freq= 17063905067008
id= 1211, freq= 1851130904576
id= 1160, freq= 294553152126976
id= 1907, freq= 15036680503296
id= 1528, freq= 19443316948992
id= 1048, freq= 101460012433408
id= 1172, freq= 20663087661056
id= 1029, freq= 69535520522240
id= 2325, freq= 204453328191488
id= 1023, freq= 18262200942592
id= 1352, freq= 426451597787136
id= 1588, freq= 83004537962496
id= 1464, freq= 260408162123776
id= 3204, freq= 176536040767488
id= 3808, freq= 7752415969280
id= 2322, freq= 208658101174272
id= 1430, freq= 255284266139648
id= 1026, freq= 565763157000192
id= 3034, freq= 205501300211712
id= 3067, freq= 38654705664
id= 1388, freq= 318196947091456
id= 2371, freq= 347742027120640
id= 1153, freq= 689453920157696
id= 2248, freq= 476174434172928
id= 1906, freq= 485816635752448
id= 1525, freq= 458535003488256
id= 1653, freq= 28428388532224
id= 20818, freq= 2078764171264
id= 8808, freq= 648540061696
id= 5074, freq= 691489734656
id= 1582, freq= 463070488952832
id= 1455, freq= 210453397504
id= 24167, freq= 4432406249472
id= 1106, freq= 184988536406016
id= 1345, freq= 195764609351680
id= 1709, freq= 37847251812352
id= 2596, freq= 34016140984320
id= 2034, freq= 1279900254208
id= 1475, freq= 366261926100992
id= 2964, freq= 264436841447424
id= 1315, freq= 613720761827328
id= 1012, freq= 246750166122496
id= 8518, freq= 17806934409216
id= 1408, freq= 266622979801088
id= 2018, freq= 15844134354944
id= 1226, freq= 45625437585408
id= 11530, freq= 28875065131008
id= 3125, freq= 7017976561664
id= 1024, freq= 107219563577344
id= 3154, freq= 3070901616640
id= 1420, freq= 110655537414144
id= 2374, freq= 134836203290624
id= 9042, freq= 51844550230016
id= 1382, freq= 590734096859136
id= 2412, freq= 198337294761984
id= 2358, freq= 354609679826944
id= 2184, freq= 32482837659648
id= 2138, freq= 349468603973632
id= 2302, freq= 15135464751104
id= 3049, freq= 314773858156544
id= 5134, freq= 10239202033664
id= 1203, freq= 230807247519744
id= 2707, freq= 63144609185792
id= 2723, freq= 332705346617344
id= 1145, freq= 34668976013312
id= 1248, freq= 460678192168960
id= 1386, freq= 29588029702144
id= 10748, freq= 24343874633728
id= 7717, freq= 106854491357184
id= 1883, freq= 384665860964352
id= 1045, freq= 627602096128000
id= 3960, freq= 62221191217152
id= 1995, freq= 11334418694144
id= 1129, freq= 71043054043136
id= 1203, freq= 1115437366509568
id= 1474, freq= 5063766441984
id= 3783, freq= 21036749815808
id= 3703, freq= 55834574848
id= 1847, freq= 317827579904
id= 2841, freq= 1026497183744
id= 2149, freq= 257698037760
id= 2058, freq= 2199023255552
id= 16475, freq= 1258425417728
id= 8013, freq= 1133871366144
id= 5139, freq= 163208757248
id= 1114, freq= 472446402560
id= 5478, freq= 68719476736
id= 1068, freq= 206158430208
id= 5676, freq= 1722281885696
id= 4092, freq= 863288426496
id= 12588, freq= 11776800325632
id= 2990, freq= 43430709297152
id= 1372, freq= 723805068591104
id= 2060, freq= 95898029785088
id= 5163, freq= 1009317314560
id= 1785, freq= 609885356032
id= 3130, freq= 966367641600
id= 22898, freq= 1318554959872
